#Home Points, Away Points, Home Goals Shooten, Home Goals Got, Away Goals Shooten, Away Goals Got, Result(0 ^= draw, 1 ^= homeWin, 2 ^= awayWin), QuoteHome Bwin, QuoteDraw Bwin, QuoteAway Bwin 
33,30,26,28,35,32,1
35,44,34,23,38,11,2
40,28,46,28,34,36,1
26,38,32,35,39,21,1
38,32,30,16,25,25,1
28,27,34,36,23,28,3
47,36,39,11,29,29,1
19,35,21,45,34,24,2
17,22,22,36,20,31,3
32,29,26,29,34,35,3
34,43,38,38,48,28,1
30,17,36,35,23,39,1
38,32,39,23,33,37,1
17,41,24,36,34,17,3
17,34,23,39,38,38,2
38,18,36,24,23,37,1
30,37,35,36,39,38,3
17,50,23,40,41,11,1
42,29,34,17,35,39,1
32,19,33,39,21,47,3
23,31,21,32,26,29,3
36,33,29,31,27,30,2
41,18,41,23,24,36,1
43,33,51,34,39,35,2
36,20,28,30,25,40,1
50,44,41,13,45,24,1
29,36,35,40,29,32,3
18,33,24,39,35,41,3
18,31,25,40,36,37,3
38,24,40,39,21,32,1
36,45,40,35,35,17,3
20,43,23,49,51,35,3
32,41,26,29,38,25,2
24,37,22,36,41,36,2
32,30,37,38,36,41,3
46,21,36,18,24,50,3
37,44,30,33,40,26,3
44,39,46,26,30,31,2
19,53,26,41,43,14,3
44,19,52,36,25,40,2
20,32,26,42,27,31,1
34,41,36,42,44,40,3
22,23,27,41,28,43,2
22,38,25,51,30,33,1
42,20,32,31,27,42,2
32,44,28,33,53,38,2
45,24,40,26,22,37,1
42,47,44,40,37,19,1
40,35,42,36,36,42,1
54,33,44,15,40,41,1
31,44,39,44,46,28,1
33,32,41,44,29,35,3
26,25,29,43,26,51,1
47,22,37,20,27,42,2
35,42,38,45,33,34,1
38,24,30,34,22,38,2
47,48,55,39,41,26,1
57,34,47,16,41,45,1
44,45,47,30,45,40,1
24,47,22,38,55,39,2
33,47,30,36,37,21,3
48,29,42,31,30,43,1
43,34,45,39,42,45,2
25,47,26,52,50,30,1
34,38,41,50,40,46,2
25,38,28,42,31,36,2
42,60,34,36,52,16,2
45,23,45,43,30,46,1
23,43,30,46,45,39,1
42,34,35,39,42,53,3
37,25,43,45,28,43,3
29,27,30,48,25,41,1
48,51,37,21,47,31,2
41,34,43,47,30,36,3
41,53,32,36,62,41,3
26,28,31,46,27,52,3
63,48,55,17,48,43,1
47,43,50,31,45,40,3
35,27,43,54,33,48,3
29,38,29,54,44,46,1
27,48,26,43,37,22,2
35,42,32,38,35,39,1
54,42,48,31,45,49,3
48,43,49,47,36,40,1
54,32,65,44,32,49,1
26,48,29,44,52,33,1
44,66,47,42,59,18,3
38,55,44,48,49,32,2
36,51,43,54,53,48,1
43,27,46,50,27,46,1
42,32,36,42,32,51,3
67,32,59,18,31,54,1
43,45,37,44,47,42,2
51,57,40,23,67,44,2
48,38,54,36,35,39,2
28,29,33,48,32,46,1
32,39,31,56,46,56,3
33,51,33,52,40,24,1
29,70,32,48,61,18,2
27,48,27,49,55,38,2
41,31,37,40,35,48,1
43,38,37,43,44,51,2
58,43,52,32,39,47,1
60,46,68,44,49,50,1
48,51,50,44,55,51,1
73,44,64,20,38,40,1
41,27,47,52,28,51,2
40,51,48,58,54,44,2
43,29,39,48,34,51,1
51,43,40,26,38,46,1
46,36,50,56,35,52,1
51,63,57,39,74,45,2
31,61,35,49,53,32,2
51,33,55,55,33,58,3
8,5,10,4,8,6,2
2,4,5,9,4,6,1
1,4,0,7,4,4,3
3,5,5,11,6,7,2
8,2,8,4,3,6,1
7,8,6,5,8,6,1
7,3,5,3,3,7,1
6,10,8,7,11,7,1
4,8,4,6,8,4,1
5,9,5,5,15,8,2
8,10,9,10,8,4,1
10,3,11,10,5,12,1
4,8,5,10,12,9,1
8,2,7,7,1,8,2
8,10,13,8,10,6,1
3,5,4,7,7,9,3
6,9,5,8,11,7,1
5,6,7,9,5,8,2
8,5,12,10,7,8,3
10,3,14,11,5,9,1
12,8,18,10,7,8,2
3,7,5,13,5,8,2
10,11,8,7,18,12,1
5,13,2,8,12,10,2
11,7,12,10,6,10,3
11,9,9,5,12,9,3
5,3,7,8,5,13,3
3,12,5,11,18,11,2
10,5,7,9,3,10,1
8,13,7,11,16,12,2
11,13,8,8,12,8,1
9,9,7,10,15,13,2
11,12,19,16,13,11,3
10,6,14,11,9,12,1
16,12,14,11,11,7,3
3,9,5,11,7,10,1
15,13,20,11,8,9,1
12,13,16,13,18,12,1
5,6,3,11,7,12,2
8,12,9,16,22,19,3
4,9,8,17,8,12,1
13,6,12,8,10,16,3
13,14,16,14,10,9,3
16,17,21,14,15,12,1
13,7,13,10,12,13,1
7,5,10,16,5,14,3
9,14,8,13,12,8,2
13,18,23,20,22,11,2
13,7,20,16,9,17,1
7,19,12,15,24,14,2
9,15,10,14,20,15,2
13,14,8,11,17,15,2
17,16,15,15,15,10,1
15,9,11,10,10,17,1
21,16,24,11,23,16,1
18,8,22,16,11,17,1
6,17,6,15,15,8,2
9,20,10,20,17,15,1
22,9,27,15,8,16,1
16,13,15,12,8,12,2
13,18,23,22,14,10,1
17,7,18,15,13,18,3
7,9,9,20,11,16,2
16,12,11,13,13,20,1
8,7,12,20,10,22,2
8,16,14,19,28,23,3
20,18,17,18,19,16,1
9,24,9,20,26,11,3
16,6,23,18,6,17,1
12,16,13,17,16,15,3
18,25,15,15,31,16,1
20,21,17,8,25,17,2
12,9,14,22,14,19,3
6,10,6,20,12,23,1
18,13,20,18,15,19,1
21,23,16,15,19,19,1
25,19,31,17,26,18,1
25,20,29,14,18,10,1
10,24,12,22,27,18,3
17,8,18,17,12,22,3
17,19,28,23,13,14,1
10,21,12,24,24,18,2
25,9,29,20,7,20,1
9,28,12,22,31,15,1
10,24,15,20,18,16,2
13,13,15,23,15,23,1
19,28,14,17,34,19,2
20,11,19,12,14,24,1
19,18,28,21,18,17,1
23,20,20,21,31,24,1
27,19,21,18,15,20,1
13,10,15,27,12,25,1
31,12,37,20,14,23,1
28,28,32,17,33,21,2
11,9,15,27,8,24,2
20,16,32,26,19,23,1
10,26,17,23,22,22,3
24,22,25,18,32,22,3
18,23,19,21,22,13,1
31,34,35,21,40,20,1
12,25,14,26,25,18,3
12,21,11,25,21,21,2
16,11,19,28,18,24,1
10,23,14,28,37,26,1
11,28,16,30,32,19,2
23,30,22,15,23,19,1
19,27,16,22,23,23,2
23,16,32,22,18,29,1
26,11,25,18,17,33,1
11,19,18,28,17,24,2
30,19,25,24,23,28,1
16,13,19,31,14,26,3
30,13,23,20,15,28,1
31,12,35,20,11,28,3
24,34,24,21,37,22,3
23,26,37,27,34,23,1
34,26,41,22,23,15,3
33,35,26,24,39,24,1
29,32,27,19,36,21,3
22,26,19,25,35,25,3
17,27,20,32,24,16,1
33,19,27,20,23,29,1
35,13,42,23,12,29,1
25,11,26,23,18,35,1
11,13,19,30,15,32,1
26,14,39,28,15,27,2
17,36,17,28,29,21,3
19,23,24,31,20,26,3
13,36,15,34,27,24,1
33,28,37,22,28,23,2
11,38,18,37,44,23,3
27,26,24,17,40,30,1
27,14,36,26,21,30,1
35,30,39,25,28,20,1
13,20,12,31,21,32,1
39,33,45,24,39,26,2
14,30,21,32,25,17,1
20,30,26,33,38,26,2
24,16,22,28,18,36,3
20,31,22,35,32,25,3
37,38,30,22,42,26,1
26,12,40,31,19,38,3
30,16,29,23,15,32,3
36,18,29,27,18,29,1
30,31,26,19,30,24,3
38,25,43,28,22,28,2
18,17,18,31,23,33,3
17,27,16,33,41,32,1
17,20,18,36,26,35,2
13,21,20,39,25,38,1
32,39,35,28,46,28,3
33,40,40,26,32,23,1
36,39,43,27,31,27,2
28,19,24,29,19,32,3
18,20,24,34,18,34,1
32,40,31,25,49,31,3
23,31,27,35,27,20,2
21,36,27,41,44,29,1
40,16,33,25,23,41,1
42,36,33,28,42,27,2
17,33,18,37,38,31,2
27,38,42,34,44,30,3
34,29,29,21,25,30,1
39,24,44,30,28,41,1
20,43,20,37,35,26,2
41,28,49,31,42,34,3
16,42,24,43,34,31,1
36,33,40,31,31,25,1
39,17,45,28,18,39,1
20,23,20,33,28,37,3
36,21,44,30,27,36,3
42,37,46,28,30,21,1
22,42,28,37,49,31,2
24,42,28,37,49,31,3
29,19,25,31,28,44,2
24,33,29,46,32,27,3
46,37,38,27,45,31,1
17,21,18,40,20,33,2
42,20,35,35,21,40,1
29,39,42,34,42,32,1
22,22,32,46,28,40,2
45,17,52,31,18,41,1
24,45,21,33,50,31,2
20,29,21,42,27,35,2
34,32,36,31,46,34,1
43,25,50,32,33,50,3
37,25,45,32,29,38,3
39,49,42,36,39,27,1
37,45,33,25,37,35,2
24,37,21,36,34,27,2
25,42,29,40,44,36,2
26,20,30,39,21,44,1
48,44,39,36,52,34,1
49,37,39,29,37,31,2
48,48,53,31,53,31,1
32,38,29,35,46,33,2
17,22,18,42,32,47,3
32,26,46,35,35,52,1
48,29,54,36,32,40,1
20,24,22,46,21,38,1
40,32,40,32,29,37,1
26,49,36,56,40,32,1
44,25,52,35,30,42,2
23,51,32,47,58,32,2
40,18,36,27,18,42,1
41,35,48,33,50,36,3
45,51,46,37,40,36,1
43,23,38,27,24,47,1
24,51,22,40,58,36,2
28,43,33,42,43,33,2
29,23,32,44,33,49,1
32,48,30,40,47,37,2
18,44,18,44,52,38,3
54,42,60,33,49,34,1
51,29,40,37,38,56,1
49,36,40,34,51,37,1
45,52,54,40,42,35,2
54,46,59,36,42,27,2
46,54,45,33,42,38,1
29,32,39,58,30,43,1
42,19,50,36,20,46,2
51,32,50,37,36,45,1
36,28,52,39,33,44,1
23,57,24,51,62,34,1
23,24,34,53,22,41,3
28,32,35,47,41,59,2
54,24,59,37,35,54,1
25,54,23,42,52,37,3
32,49,36,47,47,33,2
22,26,21,46,26,51,3
49,42,43,27,50,37,2
57,45,62,36,54,41,1
32,39,31,45,55,41,1
54,55,42,40,43,35,3
45,26,52,38,25,44,3
27,57,26,51,61,38,2
52,23,49,33,21,46,1
35,32,43,59,36,49,3
56,28,44,36,35,49,1
45,35,54,45,32,45,1
55,60,54,39,66,36,1
24,49,36,56,44,29,1
39,55,55,42,43,41,1
60,46,64,39,54,40,1
35,59,32,47,46,36,2
23,36,21,50,44,60,2
60,55,67,40,53,33,1
27,48,27,46,56,45,2
27,27,27,54,37,56,2
33,42,37,50,57,42,2
55,28,43,43,35,51,1
49,58,44,30,58,40,2
28,33,36,54,37,55,1
55,27,53,36,27,48,1
58,35,46,44,33,49,2
39,63,47,62,70,40,2
62,49,48,37,45,32,3
51,63,58,45,67,39,3
46,30,54,43,38,56,1
61,27,60,41,27,55,1
45,23,62,42,23,53,2
64,64,69,41,62,41,1
27,39,27,54,47,67,3
27,49,27,57,59,43,1
33,58,37,57,46,45,2
38,31,34,49,38,54,3
26,63,26,54,48,37,1
30,58,38,61,59,36,3
50,52,45,32,60,47,2
66,45,75,40,63,45,1
5,5,4,6,6,4,2
4,6,4,10,5,4,2
10,5,12,5,5,5,1
5,4,2,2,5,8,1
5,3,5,6,4,6,1
2,7,2,5,7,7,1
6,10,7,8,10,3,2
1,7,2,7,5,2,2
7,4,9,6,3,3,3
10,6,7,3,9,11,2
8,5,11,5,3,5,1
4,8,5,11,7,7,2
5,5,3,3,5,11,3
7,8,7,8,5,2,2
5,1,6,8,3,9,2
9,13,7,4,15,6,3
3,4,5,8,4,12,2
13,8,13,5,9,6,3
5,4,4,7,7,14,2
6,10,6,12,8,5,2
10,5,8,5,6,10,2
4,14,5,9,13,5,2
14,11,16,7,13,6,1
9,11,9,6,10,9,1
9,6,11,12,4,4,1
7,7,8,12,9,12,1
11,3,9,4,5,12,1
13,10,9,5,8,8,1
11,4,13,7,5,10,3
7,12,8,14,15,14,3
6,10,6,8,11,12,1
17,5,14,5,4,8,1
11,14,10,12,14,5,1
7,6,9,15,6,13,2
3,17,6,17,17,7,2
8,12,9,10,12,6,2
10,9,8,10,11,10,1
5,14,5,10,12,13,1
10,12,13,17,13,7,2
20,20,20,8,18,5,3
5,3,4,12,7,20,1
8,16,9,12,11,5,2
15,14,14,6,15,7,1
9,8,7,13,9,15,1
13,7,16,15,9,16,1
21,12,18,5,9,13,3
15,13,15,8,10,11,1
9,8,12,12,10,14,1
14,8,15,9,7,12,1
14,10,12,14,14,19,1
7,8,10,18,6,10,3
8,18,9,17,16,6,2
3,16,7,23,18,16,3
19,21,13,6,20,8,3
13,4,10,14,7,23,1
9,12,6,10,13,12,2
22,8,23,11,10,18,2
8,21,7,15,20,7,3
20,22,16,9,19,6,3
8,18,10,15,17,9,3
17,17,18,16,15,14,3
13,8,11,13,10,21,1
10,17,14,22,18,9,2
23,16,21,8,13,14,1
19,21,17,9,18,11,3
8,10,11,23,14,23,2
20,18,19,9,21,19,2
18,9,18,17,9,17,1
11,9,13,20,10,15,3
15,22,14,12,25,14,3
4,9,7,25,6,11,2
22,16,22,9,12,14,3
17,21,13,15,19,17,3
16,12,13,18,13,20,2
12,20,7,11,20,11,2
13,23,16,24,23,10,2
22,16,19,12,16,14,1
10,4,10,15,7,26,3
21,9,23,20,9,18,2
20,26,18,10,25,8,3
23,8,27,16,12,25,2
11,12,13,25,7,15,3
5,16,8,27,14,20,2
23,18,24,11,13,15,2
22,23,19,17,27,17,3
15,25,15,21,21,12,1
12,13,12,20,16,30,2
26,21,29,10,25,23,3
16,21,16,16,19,11,2
27,11,26,9,11,16,1
24,18,22,11,16,21,1
21,12,15,16,12,21,1
19,23,17,21,20,18,1
24,23,28,18,25,13,3
16,30,16,19,30,9,3
11,12,11,20,13,25,3
22,16,27,25,17,30,3
13,27,7,15,31,12,3
25,5,21,13,9,30,1
5,31,9,32,30,9,3
13,27,14,26,24,12,2
17,14,19,32,7,15,3
24,22,25,13,19,21,3
18,17,17,23,16,19,1
12,25,12,25,28,18,2
28,28,31,12,23,13,2
23,12,20,20,12,21,3
23,24,29,27,19,16,2
31,24,25,13,21,21,1
30,6,29,13,11,34,1
27,18,22,17,19,32,1
23,23,20,22,30,30,3
17,13,19,24,15,31,2
32,21,32,11,22,26,1
13,25,13,22,26,14,1
15,12,7,15,12,29,1
28,28,32,18,31,14,1
33,25,34,15,27,17,1
24,28,22,24,32,16,1
31,18,34,19,19,33,1
17,6,21,27,13,39,2
35,24,35,13,21,22,1
21,16,24,29,18,33,2
16,24,16,23,32,32,1
18,30,10,15,23,17,2
34,12,26,13,12,32,1
18,19,19,35,19,24,2
19,37,20,34,27,13,3
33,34,26,19,36,19,1
9,21,16,39,25,31,3
24,17,23,26,21,30,1
12,27,12,33,23,24,3
28,36,32,17,36,15,2
25,38,27,19,39,15,2
24,18,33,35,12,18,2
34,24,36,20,35,38,3
39,27,39,17,24,26,1
28,21,24,25,15,20,2
17,13,21,31,13,34,2
10,20,16,39,22,36,3
22,28,25,31,34,20,1
38,25,29,15,27,22,1
41,18,42,15,19,36,1
22,36,20,24,27,19,1
28,11,37,24,16,39,1
21,44,22,36,45,16,3
24,35,17,21,37,21,3
18,41,20,39,31,15,3
25,17,27,24,22,34,1
16,25,16,35,24,25,2
25,42,36,39,42,17,2
36,28,28,23,25,27,2
27,25,24,29,29,34,1
25,16,29,35,17,37,1
45,36,45,18,30,26,1
22,28,23,37,29,25,1
17,31,23,36,39,25,2
11,30,17,41,25,29,3
45,25,46,17,37,42,1
28,36,26,26,40,24,2
31,19,28,29,20,39,1
42,25,31,15,20,24,1
28,28,30,27,31,36,3
36,17,31,29,24,41,1
25,28,20,26,27,29,2
39,34,43,25,30,30,3
31,25,26,30,25,38,3
16,48,18,39,48,19,3
19,12,21,41,18,42,2
34,48,44,26,48,18,3
25,45,38,44,33,15,1
45,39,34,17,35,30,1
26,17,25,38,19,40,3
15,29,21,42,32,29,2
49,25,50,20,21,31,3
32,35,26,30,46,28,2
29,19,33,38,21,44,3
31,35,32,30,30,30,1
49,40,49,20,43,25,1
17,28,25,45,40,45,2
39,30,36,32,34,39,1
35,48,31,32,36,18,2
26,52,21,31,50,20,3
20,17,22,45,25,46,2
40,15,43,26,21,44,1
38,34,48,29,34,31,3
31,27,41,45,25,38,1
32,32,34,29,27,32,2
18,50,19,40,50,20,1
51,35,40,19,36,33,1
53,20,51,21,23,47,1
27,42,26,42,39,32,2
20,35,27,47,32,36,1
15,21,21,45,22,42,2
35,27,28,32,22,32,1
30,34,34,42,45,46,2
32,39,34,30,50,31,2
50,43,52,23,44,26,1
27,30,22,33,34,46,3
45,53,43,33,56,25,1
35,56,33,38,53,22,1
20,38,24,49,29,32,1
24,32,24,43,34,31,3
35,23,37,35,29,48,1
42,27,51,31,27,46,1
43,54,46,30,42,20,3
37,15,49,46,22,47,2
27,38,29,49,35,39,2
56,38,54,24,39,35,2
23,28,29,50,23,34,2
18,48,27,48,46,33,3
53,55,56,28,44,22,2
38,37,29,33,50,51,2
45,25,54,33,24,43,1
33,23,34,31,25,49,3
31,44,35,47,48,32,1
49,48,46,33,58,35,1
41,53,37,40,56,30,1
31,19,27,35,27,48,2
24,27,26,50,30,51,3
25,38,26,47,29,35,1
58,56,46,22,55,26,2
41,34,41,36,36,47,1
44,23,48,33,30,54,3
40,34,52,51,35,32,1
34,44,37,49,40,42,1
24,58,30,54,47,24,1
22,44,30,48,43,37,2
34,31,35,36,27,38,2
53,59,58,33,57,27,3
38,52,29,37,48,34,1
48,25,59,37,27,51,1
28,45,31,52,48,33,2
28,43,28,47,56,51,2
34,28,29,38,32,54,1
60,27,58,28,34,56,1
25,28,27,55,28,49,1
48,41,50,34,30,37,2
58,37,49,28,39,49,1
47,54,44,37,59,34,1
46,51,58,51,63,37,2
52,34,48,35,35,38,3
44,22,40,44,30,49,3
28,50,32,56,46,38,2
23,61,32,51,52,29,2
54,27,60,36,34,63,1
44,45,31,37,42,46,3
37,63,40,52,65,28,3
28,53,29,51,49,36,2
54,37,67,39,31,38,1
28,46,29,56,60,55,1
35,48,36,39,50,35,1
64,28,66,29,32,58,1
56,46,52,38,60,56,3
46,38,45,49,41,40,2
37,31,31,39,30,56,3
48,28,51,40,31,54,1
27,38,34,66,41,53,1
57,23,63,36,32,52,3
64,57,53,29,68,39,2
53,45,48,38,34,40,3
28,30,33,61,40,67,2
32,57,32,58,53,39,1
24,67,33,53,69,30,2
41,54,43,41,50,40,3
46,64,36,42,53,31,3
38,58,42,59,64,37,3
28,38,31,58,33,41,1
60,51,70,39,55,40,3
47,46,61,57,46,51,1
7,4,6,6,5,8,1
10,5,9,3,2,3,2
12,4,10,4,4,7,1
9,7,8,4,8,5,1
9,0,6,5,3,9,2
8,3,7,4,6,8,2
5,3,7,8,6,6,1
4,4,7,15,4,4,2
3,3,3,4,9,7,1
4,10,4,9,10,5,3
8,15,4,4,12,4,2
3,6,7,8,5,5,1
3,4,5,10,8,17,3
7,12,6,5,13,4,2
3,8,10,9,9,9,2
4,8,6,12,8,7,1
7,10,8,10,10,7,2
6,9,9,9,7,7,1
13,7,11,7,7,8,2
9,5,8,9,5,10,1
8,7,10,10,8,11,1
18,11,14,5,11,6,1
5,9,10,19,11,10,3
6,4,5,7,7,12,1
15,8,16,5,5,6,1
11,7,13,10,9,14,3
3,6,11,13,9,8,2
5,18,7,13,18,5,2
8,13,5,8,11,8,1
21,11,18,7,12,11,2
4,3,8,14,12,15,3
10,9,8,8,7,8,1
8,12,11,16,11,11,1
10,12,12,11,15,12,2
11,6,13,10,11,20,1
7,9,9,13,11,9,2
14,11,13,11,8,8,3
12,5,14,9,10,16,3
12,7,12,13,9,16,1
13,5,11,11,8,15,1
6,11,13,23,13,17,2
9,10,9,11,14,14,1
21,14,20,6,16,12,3
15,21,18,14,18,8,2
4,13,14,17,11,10,1
12,15,8,8,14,14,1
5,15,9,17,13,11,1
7,6,10,18,14,27,1
6,15,10,16,18,15,2
13,13,11,12,14,9,2
14,12,17,18,11,12,2
10,7,15,16,16,17,1
15,16,17,13,13,12,1
24,22,19,8,21,7,2
6,13,10,17,12,15,1
16,13,17,10,17,16,1
15,24,16,18,19,10,1
15,18,15,14,21,13,1
6,15,14,30,12,10,3
15,8,14,14,12,19,1
16,25,13,16,23,7,2
18,10,19,15,13,18,1
7,14,16,19,19,21,1
28,18,27,7,17,15,1
8,7,13,22,17,33,2
10,10,14,21,22,19,3
24,16,19,11,13,20,2
13,21,12,18,22,16,2
14,19,19,27,20,11,3
13,9,18,19,13,17,3
16,18,15,13,17,15,1
18,18,22,15,17,18,2
20,18,20,11,22,16,2
21,31,18,18,29,7,2
19,18,14,20,17,17,1
24,19,23,16,18,13,3
10,24,21,33,19,12,2
18,11,17,18,17,24,2
10,15,15,19,19,27,1
13,14,12,19,20,21,3
11,8,25,22,13,26,2
27,18,22,14,18,21,1
20,20,19,14,20,15,1
34,10,31,8,23,36,1
18,11,19,20,25,23,1
22,21,17,22,19,20,1
21,25,26,16,24,17,3
14,13,20,25,19,19,1
11,15,14,26,21,22,3
15,14,19,31,13,20,1
14,17,13,23,25,25,1
20,30,21,19,25,14,1
21,21,19,23,23,22,1
10,25,24,40,20,22,2
13,23,19,24,23,15,1
11,22,27,27,28,18,3
16,18,22,23,22,31,3
26,12,26,19,15,27,1
18,37,18,24,35,9,2
28,12,22,23,28,28,1
23,17,23,17,14,23,1
40,19,37,9,22,31,1
12,23,17,30,23,20,1
21,29,23,23,29,21,2
23,18,29,19,18,26,3
17,17,25,26,22,23,3
24,10,20,23,25,42,1
30,16,26,16,21,24,2
10,21,25,45,25,27,2
23,43,23,21,39,9,1
19,31,19,27,24,24,1
19,15,22,24,18,30,1
17,30,14,26,26,17,2
19,18,22,33,25,26,2
18,24,22,23,30,20,3
32,27,33,23,23,23,3
12,26,29,30,26,17,2
33,43,35,25,39,10,2
22,10,22,28,26,47,2
22,24,25,24,27,28,2
17,28,16,30,25,25,3
12,33,32,35,30,19,1
19,25,23,35,32,22,1
19,29,24,25,31,20,3
26,31,24,21,25,27,2
21,15,27,27,18,33,3
27,26,28,28,24,24,1
30,22,32,21,28,28,1
46,15,42,11,33,35,3
16,22,19,34,25,36,1
29,22,27,27,22,29,3
34,22,28,27,25,25,2
33,20,30,20,25,26,2
25,18,33,24,18,32,3
13,33,27,47,36,28,2
36,34,39,29,28,28,1
22,33,29,33,30,21,2
23,30,23,30,29,28,1
25,26,26,25,35,26,2
19,19,20,34,22,34,1
22,33,25,39,37,22,2
23,47,26,26,43,12,2
26,13,24,25,28,50,2
16,30,34,36,28,28,2
50,25,46,12,26,26,3
19,36,22,37,40,23,1
34,23,28,30,26,29,1
29,22,36,26,29,34,1
36,22,31,21,26,42,3
16,16,29,50,34,37,2
26,39,25,30,41,29,1
33,26,29,28,24,26,3
36,29,40,23,36,26,1
27,39,24,26,41,30,2
22,51,31,37,46,12,3
26,34,26,26,29,28,1
25,16,26,35,31,53,1
19,29,37,39,26,30,2
23,33,26,30,30,30,2
22,37,25,39,32,22,1
23,37,27,43,29,30,3
33,25,30,30,26,35,2
32,27,30,31,24,29,1
52,28,47,13,27,35,1
34,23,29,29,26,31,1
33,24,30,31,28,44,1
38,23,30,31,32,38,1
32,25,39,32,29,41,3
37,39,34,26,46,26,2
42,19,44,30,38,43,1
16,29,32,56,27,26,1
23,19,27,33,34,57,1
42,55,49,27,49,13,2
26,37,30,42,31,30,1
33,37,40,33,35,29,2
23,36,32,41,34,31,3
29,35,28,28,33,31,3
28,41,27,37,33,31,2
27,19,24,32,40,47,2
24,45,28,48,48,32,3
58,29,52,14,31,42,1
27,24,24,34,33,42,3
44,42,34,31,50,30,1
46,26,50,34,29,34,1
19,33,35,59,41,35,1
36,28,34,32,27,38,1
22,30,42,47,29,29,1
37,25,31,31,30,50,2
37,40,35,32,37,30,2
29,47,31,43,37,32,1
42,37,51,33,37,36,1
33,61,41,37,53,14,1
25,37,33,42,32,34,1
30,28,29,30,24,34,1
28,22,33,51,37,59,3
26,39,29,37,39,32,2
43,49,41,32,53,34,2
28,25,27,43,43,47,2
23,28,38,60,35,43,2
61,43,53,15,41,33,3
28,28,25,36,28,45,1
37,45,33,36,57,33,2
37,32,37,42,35,43,1
47,36,37,36,42,37,1
42,29,41,33,34,52,2
52,33,54,34,31,31,1
28,26,45,48,30,39,3
28,33,29,47,31,33,2
48,23,59,34,38,61,1
62,50,54,16,39,36,1
36,40,42,39,43,44,3
31,55,36,43,56,34,2
44,37,42,34,34,38,3
32,29,37,53,46,49,3
32,42,37,49,42,36,1
27,31,31,40,27,37,3
32,33,28,38,38,54,3
38,37,35,39,42,39,1
41,65,43,44,58,17,3
50,45,40,40,43,35,1
42,51,42,37,60,34,3
36,28,33,33,32,41,1
30,31,47,50,36,44,2
58,28,57,34,29,49,1
23,35,38,62,38,49,1
45,26,43,37,43,63,1
35,30,39,54,49,54,2
42,53,44,45,42,40,3
37,33,44,42,29,39,1
34,43,40,46,43,38,2
34,39,39,55,34,33,3
28,28,32,42,30,51,3
52,61,61,35,59,35,1
66,41,59,18,38,41,1
41,54,38,44,42,40,2
33,55,29,40,66,36,3
61,40,60,40,45,42,1
26,69,43,64,62,18,1
40,34,35,34,40,48,2
29,35,32,53,40,56,2
33,43,52,55,44,45,1
46,48,45,38,44,37,3
29,35,34,44,40,57,1
37,29,41,48,33,56,1
38,32,43,57,38,45,2
56,40,67,37,35,35,1
69,47,62,19,45,38,1
35,64,41,61,62,41,1
43,41,44,48,39,47,2
57,29,45,41,44,64,2
40,36,46,44,55,55,2
49,34,44,37,30,41,1
34,38,30,44,43,61,2
64,43,62,43,44,50,3
32,44,45,64,41,47,1
47,40,45,40,47,46,2
40,52,36,39,47,37,2
29,59,33,58,71,38,2
39,57,57,56,45,42,1
38,72,43,58,64,19,1
35,40,39,45,43,48,2
62,42,79,39,59,57,1
72,34,64,21,30,46,1
41,40,45,61,37,42,1
44,65,41,49,63,44,2
44,35,45,51,47,64,3
57,47,46,44,46,42,1
43,35,49,47,40,47,2
43,41,45,49,45,58,1
55,29,50,38,34,66,1
2,7,3,6,2,2,2
9,4,9,1,9,9,1
7,5,5,2,4,4,2
7,6,7,6,5,4,2
7,2,6,3,2,7,1
4,8,4,3,6,4,1
9,1,9,5,6,14,1
4,6,6,12,3,4,2
3,9,4,8,10,6,1
4,7,9,16,7,3,2
1,10,6,16,7,3,2
8,2,6,5,4,10,3
9,6,9,4,6,9,1
2,7,2,8,7,10,1
10,4,6,3,7,14,2
9,12,5,5,11,5,3
8,7,6,7,6,4,1
9,12,11,8,16,1,2
10,1,9,4,6,17,2
3,11,6,12,8,8,3
15,10,18,1,7,7,1
7,7,8,13,7,6,2
13,10,8,3,6,6,1
9,4,11,10,10,18,1
6,5,7,12,5,9,1
7,12,11,15,12,5,1
13,9,12,6,8,7,1
5,10,5,10,10,6,2
10,4,9,7,6,12,1
4,16,12,22,9,3,1
9,10,9,9,13,15,1
12,18,12,7,21,1,3
10,9,7,10,8,12,1
10,7,6,7,9,15,3
4,12,8,18,15,12,2
12,16,8,8,14,7,1
16,13,16,10,13,7,2
19,12,21,1,12,9,1
8,4,12,18,6,16,2
16,13,9,4,10,11,3
15,5,17,13,5,12,2
13,13,12,6,12,7,1
9,11,9,15,9,10,1
10,15,13,18,11,10,1
7,4,13,22,9,20,2
7,16,7,16,16,12,3
16,13,15,7,15,18,1
7,12,11,21,11,16,3
12,8,12,13,12,19,3
13,17,12,9,11,6,1
8,7,7,13,14,24,1
11,16,10,12,14,6,3
15,22,11,12,25,1,1
14,15,12,13,18,15,2
7,14,14,25,12,14,2
22,12,26,3,12,14,1
9,17,12,19,17,13,2
17,18,11,7,13,13,1
18,16,19,15,13,9,1
17,19,16,8,20,7,3
13,13,12,17,12,13,2
13,8,15,23,8,17,1
8,11,12,22,8,13,3
9,18,13,22,17,9,1
20,13,21,8,14,20,1
16,20,15,15,13,8,2
16,12,14,12,9,14,3
