#Home Points, Away Points, Home Goals Shooten, Home Goals Got, Away Goals Shooten, Away Goals Got, Result(0 ^= draw, 1 ^= homeWin, 2 ^= awayWin), QuoteHome Bwin, QuoteDraw Bwin, QuoteAway Bwin 
3,11,-1,-2,-1,0,-1,-2,-1,1,2.0,3.15,3.55,2
11,20,5,5,5,3,9,8,8,5,1.5,3.7,6.1,1
11,17,9,6,6,3,16,10,10,5,1.7,3.25,4.9,3
12,11,-2,-2,1,-1,-4,-4,0,-1,1.35,4.35,7.75,1
0,0,1,0,-1,0,3,2,-1,1,2.0,3.2,3.5,3
-1,-6,2,1,0,0,2,1,-1,1,2.0,3.2,3.5,1
-2,10,4,4,5,3,8,8,9,6,1.65,3.45,4.9,1
2,-1,7,4,1,0,13,7,3,0,2.25,3.0,3.1,1
-12,-27,0,-2,0,0,-1,-2,1,0,2.55,3.05,2.65,1
-22,-34,2,4,1,0,6,8,4,1,3.65,3.2,1.95,3
20,18,9,6,3,1,9,6,3,1,1.55,3.65,5.5,2
25,18,-2,-5,-5,-3,-3,-6,-5,-3,1.9,3.4,3.6,2
-13,-16,-9,-6,-3,0,-11,-6,-3,0,3.0,3.1,2.25,1
-10,-12,-8,-6,-6,-3,-12,-9,-9,-4,2.6,3.05,2.6,1
-6,-10,-2,-5,-2,-2,0,-4,-1,-1,3.0,3.1,2.25,2
-13,-13,-6,-3,-1,2,-9,-7,-4,1,2.55,3.15,2.55,1
19,32,-4,-3,-3,0,-7,-5,-4,0,1.3,4.85,8.0,1
4,6,0,0,0,-1,-1,0,0,-1,1.8,3.25,4.25,1
-3,3,-5,-4,-2,-2,-7,-4,-1,-1,2.4,3.15,2.75,1
3,2,-1,0,0,-3,-2,-1,-1,-3,1.55,3.5,5.9,2
10,24,2,0,-3,-3,5,3,-2,-3,1.8,3.4,4.95,3
-4,-6,1,1,1,0,2,1,0,-2,2.75,3.2,2.65,1
1,2,-2,-1,2,0,-4,-1,1,0,2.15,3.25,3.6,2
-16,-20,3,5,3,0,2,4,3,0,3.15,3.15,2.4,3
1,-11,6,3,0,-3,7,3,0,-2,1.9,3.4,4.35,1
-13,-9,1,0,0,0,2,0,0,0,2.25,3.25,3.35,1
17,17,2,0,-2,-3,5,2,-2,-3,1.6,3.8,6.05,3
-3,-17,5,2,2,0,4,0,-1,-2,1.95,3.4,4.1,3
-8,-2,5,3,0,0,7,4,1,0,2.1,3.25,3.75,3
6,3,-5,-5,-3,0,-3,-3,-2,0,1.6,3.5,5.25,2
4,-3,7,4,3,3,7,4,3,3,2.1,3.25,3.15,1
-9,-20,-1,-1,-1,-1,-3,-3,-2,-2,2.2,3.0,3.2,3
-17,-21,-3,-3,0,0,-5,-2,1,0,5.1,3.35,1.65,1
6,-6,-3,-3,-3,0,-5,-4,-4,0,2.4,3.2,2.7,3
4,3,-3,-1,0,0,-5,-1,0,0,1.95,3.2,3.65,1
2,6,-2,0,1,-2,-1,1,2,-2,1.85,3.25,3.95,1
12,14,3,3,1,-2,2,2,1,-2,1.65,3.5,4.8,1
17,38,-4,-1,1,-2,-1,2,3,-1,1.45,4.3,5.6,1
-3,3,2,2,-1,-1,2,1,-1,-2,2.6,3.05,2.6,1
-9,-9,3,0,-3,-3,3,1,-2,-2,1.85,3.35,3.85,1
-19,-35,1,-1,-1,0,-4,-5,-3,-1,4.45,3.3,1.75,3
-9,-19,-4,-4,-1,-3,-5,-5,-2,-3,2.5,3.2,2.6,2
-6,0,-3,-4,-1,-3,-1,-3,0,-2,2.0,3.15,3.55,3
4,18,1,2,2,1,2,3,3,1,2.05,3.05,3.5,1
13,16,-8,-8,-5,-3,-8,-8,-5,-3,1.55,3.5,6.0,1
-8,-8,-1,1,1,-1,-3,-1,0,-2,2.6,3.05,2.6,1
-3,4,1,-2,-2,-2,2,-1,-2,-2,1.85,3.25,3.95,1
4,3,8,5,2,0,7,5,1,-1,2.4,3.2,2.7,2
-1,-4,1,1,0,0,3,2,0,0,1.9,3.15,3.9,2
-17,-11,4,1,1,0,4,0,0,-1,2.3,3.15,2.9,2
-12,-16,-5,-2,-2,-3,-6,-3,-3,-4,4.15,3.3,1.8,2
5,-3,-6,-3,-3,-3,-4,-2,-1,-2,1.6,3.5,5.3,3
28,26,0,0,2,-1,-3,-2,0,-2,1.4,4.3,6.5,1
2,13,4,1,3,0,6,4,5,1,2.0,3.15,3.55,1
12,17,4,1,3,0,6,1,3,0,1.5,3.6,6.4,2
10,15,3,0,0,-2,5,1,1,-1,1.5,3.6,6.4,1
-7,-14,-1,-3,-2,0,0,-2,-1,0,2.7,3.1,2.45,2
-1,9,-1,0,3,1,-1,0,3,2,2.2,3.1,3.1,2
-2,0,8,5,5,2,9,5,6,3,2.3,3.15,2.9,2
0,-3,0,1,1,0,-1,1,2,1,2.3,3.15,2.9,1
-26,-34,-4,-6,-3,-3,-5,-6,-3,-3,3.35,3.2,2.05,2
8,21,-1,1,3,0,1,3,5,2,1.7,3.4,4.65,1
17,23,5,5,6,3,6,6,7,3,1.55,3.5,5.9,1
8,7,0,0,3,3,2,2,4,4,1.5,3.7,6.15,1
-22,-35,-4,-3,-1,0,-3,-1,1,2,3.25,3.15,2.1,2
24,41,7,7,6,3,9,9,7,3,1.3,4.6,8.8,1
1,-2,1,-2,0,3,0,-3,-1,4,2.0,3.2,3.5,2
6,3,0,1,1,3,0,1,1,4,2.1,3.1,3.3,2
-2,-10,-1,-3,-3,-3,-2,-3,-4,-2,2.0,3.2,3.5,1
21,24,-1,-1,0,0,0,0,2,2,1.35,4.3,8.0,1
2,5,0,0,0,0,1,1,1,0,2.7,3.2,2.4,1
5,3,2,-1,2,0,4,0,2,1,1.8,3.3,4.15,2
5,22,7,6,3,3,8,6,3,4,1.65,3.45,4.9,3
10,6,0,-1,0,0,0,-1,1,0,1.7,3.35,4.7,1
-26,-28,0,-3,-3,0,1,-3,-4,1,3.9,3.3,1.85,1
-5,-6,-4,-4,-3,0,-8,-7,-4,-1,2.55,3.2,2.55,2
17,8,2,2,-1,-1,2,1,-2,-2,1.5,3.7,6.15,2
1,7,2,3,0,3,4,5,0,4,1.8,3.2,4.3,1
-7,-13,-2,-2,-2,-2,-3,-3,-3,-1,2.15,3.25,3.05,2
-33,-34,-11,-9,-6,-3,-11,-9,-5,-3,5.0,3.4,1.65,2
9,15,3,0,3,0,1,-1,1,-1,1.8,3.2,4.3,3
-27,-38,-3,-5,-3,0,-5,-6,-5,-1,4.6,3.4,1.7,1
-7,-11,1,3,0,-3,1,3,-2,-4,2.55,3.2,2.55,1
0,-1,-3,0,3,0,-2,1,3,0,1.85,3.25,4.0,1
1,0,3,3,0,0,5,4,1,2,1.8,3.2,4.3,1
0,8,-2,1,-2,0,-5,0,-3,0,1.81,3.2,4.25,2
-28,-25,-6,-3,0,0,-4,-1,1,0,5.3,3.5,1.6,3
17,10,5,2,2,-1,8,5,3,-1,1.5,3.65,6.25,1
30,41,11,8,5,3,11,8,4,2,1.4,4.15,7.0,1
-2,1,-5,-5,-5,-2,-5,-3,-4,-2,2.35,3.0,2.95,2
-19,-34,-2,0,0,3,1,2,2,5,3.05,3.25,2.15,2
9,8,-4,-3,-3,-3,-3,0,-1,-2,1.6,3.65,5.0,2
-3,-14,-1,-1,-1,0,-7,-7,-6,-2,2.35,3.4,2.65,3
-5,1,0,0,0,0,-2,-1,-1,-1,2.5,3.35,2.5,1
-22,-24,-3,0,0,0,-1,2,1,1,3.4,3.3,2.0,2
-13,-16,2,2,2,-1,0,0,0,-2,3.3,3.25,2.05,2
-24,-25,0,3,3,0,-2,3,4,1,3.05,3.25,2.15,1
-4,-8,3,0,3,0,3,0,3,-2,2.3,3.4,2.7,2
5,-7,0,0,-1,-1,-3,-1,-2,-2,1.7,3.75,4.1,1
6,10,-3,-3,-2,0,-1,-1,1,2,2.1,3.2,3.2,2
26,47,3,3,0,0,5,5,0,-1,1.33,4.65,7.45,2
23,32,0,1,1,0,0,2,2,0,1.3,4.6,8.75,1
-1,-5,3,3,6,3,1,3,9,2,2.2,3.2,3.0,2
8,22,6,5,2,2,10,8,3,2,1.6,3.65,5.0,1
-1,-14,8,5,3,0,7,4,3,0,1.85,3.3,3.9,2
4,5,-6,-6,-3,0,-6,-7,-4,-1,2.45,3.25,2.6,1
-16,-16,-8,-5,-2,0,-11,-7,-5,-2,2.65,3.35,2.35,2
23,21,-6,-6,-3,-3,-5,-6,-4,-4,1.2,6.5,8.85,1
26,33,9,6,6,3,12,8,8,4,1.18,7.0,9.5,1
-26,-40,-4,-1,-2,1,-6,-3,-4,1,3.4,3.4,1.95,2
-1,1,-1,0,0,0,1,3,2,0,2.55,3.2,2.55,1
4,7,4,2,2,0,7,4,3,0,1.55,3.6,5.7,3
7,7,7,4,3,0,7,2,1,-2,1.75,3.3,4.45,1
0,0,0,0,2,-1,0,0,1,-1,2.6,3.2,2.5,1
-2,1,-2,-2,1,1,1,1,3,1,1.7,3.4,4.6,1
-2,0,-2,-2,-2,-2,0,1,1,-1,2.1,3.25,3.15,3
2,2,2,2,2,-1,2,2,3,-1,1.35,4.5,7.3,1
0,2,0,-3,0,0,2,-1,3,2,2.45,3.2,2.65,2
-2,0,-2,1,-2,-3,0,4,1,-2,1.8,3.25,4.2,2
-3,-3,-1,-3,-3,-3,-2,-3,-3,-3,2.2,3.2,3.0,3
-2,-5,-3,0,1,0,-7,-4,-1,-2,2.55,3.2,2.55,2
2,2,-1,-1,-1,-1,-1,-1,-1,-1,1.6,3.55,5.2,1
-6,-9,-3,-3,-3,0,-4,-5,-5,-1,2.25,3.25,2.9,1
0,-1,0,-3,0,0,-2,-7,-2,-2,2.35,3.2,2.75,1
-3,0,-1,-3,-1,-2,2,-1,1,-2,1.45,3.95,6.35,1
0,-6,0,0,0,-3,-6,-4,-4,-6,2.0,3.3,3.35,1
-1,-6,0,-3,0,-2,-5,-7,-1,-2,2.4,3.25,2.65,2
-2,-10,-2,1,4,2,-9,-4,2,1,6.35,3.95,1.45,2
-1,0,5,2,0,-3,7,3,2,-2,2.1,3.2,3.25,2
-4,-7,-3,-2,-4,-3,-4,-3,-6,-5,4.8,3.3,1.7,2
9,8,6,6,3,0,3,4,2,-1,1.45,3.95,6.35,2
-3,1,-5,-3,0,0,-3,-2,0,-2,3.25,3.25,2.05,3
12,21,7,4,4,3,13,7,7,4,1.12,7.7,13.0,1
3,5,2,-1,2,0,3,-2,2,0,2.15,3.25,3.05,2
2,5,1,-2,1,1,5,1,3,3,1.75,3.3,4.45,2
-6,-10,-8,-5,-5,-3,-10,-6,-6,-4,2.55,3.2,2.55,2
-1,-1,2,2,2,-1,2,2,2,-3,1.5,3.65,6.25,1
1,8,-1,1,3,3,4,5,6,4,1.55,3.5,5.9,1
3,2,-1,0,1,0,-2,-1,1,0,2.3,3.15,2.9,3
5,5,3,2,2,2,4,3,3,3,1.6,3.65,5.0,3
-4,-3,0,0,3,0,1,1,6,1,3.7,3.3,1.9,1
3,0,3,3,3,3,0,0,2,4,2.55,3.2,2.55,1
-3,-10,2,2,0,0,-2,-2,-4,-4,4.4,3.35,1.75,2
1,0,4,1,4,1,7,3,8,2,1.45,3.95,6.4,1
-9,-14,-3,-4,-1,0,-8,-9,-5,-4,2.7,3.2,2.4,3
4,0,4,4,3,3,2,4,3,4,1.65,3.45,4.9,1
0,-2,1,-2,-1,-1,0,-5,-4,-2,1.65,3.5,4.8,1
-4,-13,-4,-7,-4,-1,-13,-16,-12,-7,3.0,3.2,2.2,2
-8,-9,-7,-7,-4,-3,-13,-15,-10,-8,4.7,3.35,1.7,2
9,12,5,2,-1,-1,8,4,2,-1,1.4,4.25,6.65,3
1,9,1,3,0,0,5,6,0,-1,1.45,4.05,6.1,2
-3,0,-1,-3,-3,-3,0,-3,-3,-2,1.7,3.4,4.6,2
0,2,-4,-4,-4,-2,-3,-4,-3,-1,1.8,3.4,4.0,1
14,23,8,8,5,2,11,11,7,1,1.2,5.75,11.0,1
-2,-6,-4,-4,-2,1,-5,-4,-1,1,2.55,3.2,2.55,1
-2,-7,2,2,2,1,1,0,3,2,1.95,3.25,3.6,2
-14,-25,-10,-8,-5,-3,-14,-11,-5,-4,6.85,4.2,1.4,2
7,9,7,4,4,3,10,6,4,3,2.1,3.25,3.2,1
-7,-11,0,0,0,0,0,1,1,1,4.0,3.4,1.8,3
2,9,3,0,-3,-3,7,3,-1,-2,1.9,3.25,3.75,3
-9,-9,-4,-3,-3,-3,-5,-4,-4,-4,2.2,3.15,3.05,1
4,8,6,6,5,2,14,12,10,2,1.45,4.2,5.8,1
4,0,1,4,2,0,0,4,2,1,2.1,3.25,3.15,3
8,12,9,9,6,3,15,15,12,3,1.75,3.3,4.4,3
-2,-2,-6,-3,-1,-1,-9,-6,-5,-4,2.25,3.25,2.9,3
7,4,-1,-1,0,1,-4,-7,0,1,1.85,3.3,3.9,3
-9,-6,-3,-3,-3,0,-3,-4,-3,0,2.55,3.2,2.55,3
4,2,0,0,1,0,-1,0,1,0,1.75,3.25,4.55,1
-3,-1,-3,-5,-5,-2,-9,-11,-5,-1,2.3,3.3,2.75,3
-5,-13,-1,-1,-1,-1,-4,-4,-4,-3,2.3,3.25,2.8,1
4,3,2,1,1,-2,1,0,0,-4,2.05,3.25,3.3,1
-13,-26,-8,-5,-2,-2,-14,-6,-3,-1,4.5,3.45,1.7,3
-11,-13,-7,-4,-3,0,-11,-6,-5,-2,3.75,3.25,1.9,2
-13,-21,-2,0,-1,0,0,1,-1,0,4.75,3.55,1.65,1
11,25,5,3,3,0,8,7,5,0,1.2,6.0,10.0,3
7,9,6,5,3,0,5,4,3,-1,1.55,3.65,5.55,1
4,3,3,0,0,0,4,1,0,0,2.4,3.2,2.7,1
3,15,-1,-1,-1,-1,5,-1,-1,-1,1.5,3.8,5.9,1
-4,1,1,0,0,-3,4,3,4,-3,2.55,3.2,2.55,2
10,12,5,5,2,0,10,4,1,0,1.3,4.85,8.0,1
-7,-8,-7,-7,-4,-3,-7,-7,-5,-4,2.65,3.2,2.45,1
11,8,5,2,-1,1,7,4,0,1,1.8,3.3,4.15,1
-3,-3,0,0,-3,-3,-1,0,-2,-3,2.35,3.1,2.85,2
-3,-2,0,0,-1,-1,3,3,-1,-1,1.7,3.4,4.6,3
3,8,-3,-2,-3,-3,-2,-1,-2,-2,1.9,3.3,3.7,1
-5,-2,-4,-2,-1,-3,-3,-1,0,-2,2.05,3.25,3.3,1
-8,-4,-10,-7,-5,-3,-9,-6,-3,-2,2.45,3.25,2.6,3
-12,-28,-2,1,4,2,-7,-2,2,1,4.3,3.4,1.75,1
1,6,2,2,0,0,1,1,0,0,1.45,4.0,6.25,1
3,-8,-1,-1,1,0,-3,-5,-1,-3,2.4,3.2,2.7,1
-2,-9,3,0,0,-3,-1,-3,-3,-6,2.4,3.2,2.7,2
4,-1,-1,-2,0,-3,-4,-5,-3,-5,2.4,3.2,2.7,1
12,22,1,-1,1,0,0,-1,1,-1,1.22,6.0,9.0,1
0,10,1,2,3,0,3,4,6,0,1.85,3.25,4.0,1
-19,-27,-6,-3,-3,-3,-7,-5,-5,-5,5.2,3.55,1.6,2
-1,1,-6,-6,-4,-2,-5,-4,-3,-2,2.75,3.2,2.35,2
2,-6,2,2,2,-1,1,1,1,-1,2.6,3.2,2.5,2
12,19,4,6,6,3,7,8,8,3,1.4,3.95,7.5,1
13,14,5,3,1,-2,5,2,1,-1,1.3,4.85,8.0,1
-6,-4,0,-2,-1,-1,0,-4,-2,-2,2.55,3.2,2.55,1
-7,-5,0,0,3,0,-1,-1,1,-1,2.65,3.2,2.45,2
-18,-16,-3,-3,-3,-3,0,0,0,-3,2.65,3.2,2.45,1
-5,-14,-3,-6,-3,-3,-6,-9,-4,-4,2.4,3.2,2.7,2
4,6,-4,-5,-2,0,-5,-7,-4,-2,1.45,4.0,6.25,1
7,6,10,8,5,3,10,9,7,5,1.65,3.4,5.0,2
0,3,0,2,2,0,3,4,4,0,2.1,3.2,3.2,1
-2,3,0,-2,-1,0,1,-1,1,2,1.85,3.25,4.0,3
-16,-37,-1,-1,0,-3,-4,-4,0,-4,6.75,4.2,1.4,2
-3,-6,-3,-3,-3,-3,-4,-5,-5,-5,2.7,3.1,2.45,1
3,11,1,1,3,3,4,1,3,2,1.6,3.55,5.2,1
22,34,4,3,3,0,5,4,4,0,1.15,6.8,12.0,3
-8,2,3,3,0,0,10,9,3,1,2.2,3.2,3.0,3
-6,-13,-4,-5,-5,-2,-4,-5,-5,-1,3.25,3.2,2.1,3
19,25,1,1,0,-3,2,2,1,-3,1.25,5.0,10.0,3
-9,-14,-6,-6,-3,0,-6,-6,-1,2,3.2,3.25,2.1,1
5,1,8,5,2,-1,9,6,3,-1,1.6,3.5,5.3,1
13,25,9,6,6,3,16,11,11,6,1.35,4.2,8.2,1
-7,-3,0,0,3,0,2,2,5,2,2.25,3.15,2.95,1
-15,-17,-2,-2,-2,-2,-3,-3,-2,-1,2.85,3.2,2.3,1
-10,-22,-6,-6,-3,-3,-13,-13,-7,-7,3.8,3.25,1.9,1
-16,-28,-4,-7,-4,-1,-4,-7,-5,-1,4.7,3.55,1.65,3
-4,-13,-1,0,0,0,-6,-2,-1,0,2.9,3.2,2.25,3
11,14,2,1,1,-2,2,0,1,-1,1.45,3.8,6.8,1
3,-4,-3,-3,-3,-3,-4,-7,-6,-4,1.85,3.3,3.9,1
-4,-4,-6,-5,-5,-3,-8,-7,-8,-7,2.45,3.2,2.65,1
-7,-6,1,2,2,0,-1,1,1,0,2.6,3.05,2.6,2
-5,-12,-4,-4,-1,-1,-11,-10,-5,-3,2.25,3.25,2.9,1
-19,-33,-5,-2,1,2,-8,-5,-1,2,8.5,4.3,1.33,2
-2,-19,-1,-1,0,0,-8,-6,-5,-2,2.5,3.2,2.6,2
-15,-26,-2,1,1,3,-2,3,4,7,3.2,3.25,2.1,2
-8,-8,-2,-2,-2,0,-3,-2,-2,3,2.95,3.25,2.2,3
5,12,-1,-4,-1,1,2,-1,3,4,1.7,3.3,4.8,3
-3,-1,-4,-4,-3,-2,-3,-5,-2,-1,2.0,3.25,3.45,2
13,5,-1,-1,-1,1,-2,-1,0,1,2.3,3.25,2.8,1
4,10,4,4,1,3,1,3,1,3,1.9,3.25,3.75,1
17,20,5,5,2,3,5,6,4,5,1.4,4.0,7.4,2
8,19,5,4,3,3,9,8,3,4,1.65,3.4,5.0,1
7,10,-3,0,0,3,-7,-4,-4,2,1.85,3.25,3.95,3
-3,-1,2,-1,-3,-2,0,-5,-6,-2,1.85,3.3,3.9,3
0,6,6,3,1,2,5,1,-2,1,2.35,3.2,2.75,3
-2,2,0,0,-3,0,2,0,-4,-1,1.7,3.45,4.5,3
5,4,2,2,-1,0,3,1,-2,0,1.65,3.45,4.9,2
9,13,2,4,5,2,3,4,6,1,1.55,3.7,5.4,1
3,7,2,2,1,3,0,0,-1,2,1.65,3.65,4.55,3
-10,-16,-3,-3,-5,-2,-3,-3,-8,-3,2.7,3.2,2.4,2
9,11,1,0,0,0,1,-1,2,0,1.5,3.75,6.0,2
-6,-6,1,3,0,1,3,8,0,1,2.75,3.25,2.35,2
-11,-7,-1,1,1,0,3,5,4,1,3.05,3.25,2.15,2
-11,-11,-6,-5,-5,-2,-7,-4,-5,-1,2.55,3.2,2.55,1
5,15,1,1,3,3,3,-1,1,3,1.6,3.55,5.15,1
-2,-17,-1,1,0,0,1,4,1,0,2.65,3.2,2.45,3
21,26,0,3,0,0,3,5,1,0,1.35,4.65,6.95,1
11,12,-1,-1,-2,0,1,1,-1,0,1.45,4.0,6.25,1
-11,-25,-1,-3,-2,0,-4,-5,-1,0,4.8,3.3,1.7,2
-6,0,2,2,0,0,3,1,0,0,2.4,3.2,2.7,1
4,-8,2,-1,0,0,2,-1,0,0,1.95,3.25,3.6,2
4,7,-3,0,-1,0,-5,1,0,1,1.6,3.65,5.0,1
-11,-20,2,2,-1,-3,0,2,-2,-3,3.5,3.2,2.0,1
0,5,-4,-1,-1,1,-6,-2,0,1,2.4,3.2,2.7,1
-5,-5,-3,-2,1,2,-8,-6,-1,1,1.7,3.4,4.6,1
3,8,5,3,0,0,7,3,-1,0,1.9,3.2,3.85,3
6,13,2,2,0,0,1,1,0,0,1.55,3.75,5.3,3
0,2,-3,0,0,0,-6,-1,0,0,1.7,3.3,4.8,3
10,7,3,4,1,-2,0,3,0,-2,1.6,3.55,5.15,1
12,6,0,-1,-1,-1,0,-2,-2,-1,1.95,3.2,3.65,1
3,13,4,4,3,0,4,4,3,1,1.85,3.25,3.95,3
3,-5,-5,-5,-3,-1,-3,-4,-3,-2,2.4,3.2,2.7,1
-9,-16,-2,-2,-4,-1,-2,-4,-5,-1,2.85,3.2,2.3,2
12,20,-3,-2,-3,-3,-2,-1,-2,-2,1.65,3.65,4.55,1
-12,-21,-1,-1,-1,0,-3,-3,-3,0,3.0,3.2,2.2,1
6,14,-3,-1,1,-2,-1,2,3,-1,1.55,3.5,5.9,1
1,3,0,-1,2,2,2,-1,2,1,1.9,3.25,3.75,3
11,28,3,3,1,0,4,4,1,-1,1.25,5.0,10.0,1
-16,-34,-2,1,1,1,-2,0,0,1,3.75,3.25,1.9,2
-5,-3,-2,-1,2,-1,-2,-1,1,-2,2.2,3.2,3.0,3
3,-2,-1,-3,-3,-3,-2,-3,-5,-5,1.85,3.25,4.0,3
-9,-20,2,3,3,0,1,3,4,1,2.45,3.2,2.65,1
13,17,5,3,0,0,5,4,1,1,1.55,3.7,5.4,1
6,20,1,1,0,-3,2,2,-1,-3,1.7,3.3,4.8,1
-24,-29,-6,-6,-3,-3,-9,-9,-4,-4,3.05,3.15,2.2,3
-17,-16,-7,-8,-5,-3,-9,-11,-8,-6,3.7,3.15,1.95,2
20,26,-1,-1,2,2,0,0,3,2,1.3,4.75,8.3,1
-7,-2,-5,-2,-2,-2,-7,-3,-2,-1,2.8,3.25,2.3,3
-33,-47,-9,-6,-6,-3,-12,-7,-7,-3,7.9,4.3,1.35,1
13,21,1,1,3,0,5,4,5,0,1.7,3.35,4.7,1
13,20,2,2,2,0,0,2,1,0,1.7,3.4,4.6,3
-8,-8,-3,-3,-2,0,-3,-3,-2,0,2.55,3.2,2.55,3
3,1,0,-1,2,-1,1,0,3,-2,2.1,3.15,3.3,2
23,30,5,4,2,2,4,2,1,2,1.55,3.7,5.5,1
10,13,-1,-1,0,-3,-2,-3,-2,-6,1.55,3.75,5.3,2
16,13,3,1,1,0,1,0,0,-1,1.65,3.45,4.9,1
6,7,-2,0,-3,-3,-3,-2,-5,-5,1.5,3.8,5.9,1
-7,-2,1,-2,1,0,1,-2,2,0,1.9,3.25,3.8,3
-15,-9,0,-3,0,-1,1,-2,1,-1,2.65,3.2,2.45,3
-13,-14,-6,-4,-1,-1,-7,-6,-3,-3,1.98,3.25,3.45,3
14,12,7,4,2,0,7,4,1,0,1.35,4.4,7.6,1
-9,-13,-1,-1,2,0,-2,-2,3,0,2.6,3.1,2.55,3
-23,-42,-1,-1,1,1,-1,0,2,1,4.0,3.4,1.8,3
-9,-16,0,-1,-4,-2,1,0,-3,-1,2.75,3.15,2.4,2
-13,-19,-4,-5,-3,-1,-5,-7,-4,-3,2.6,3.2,2.5,2
2,4,4,1,1,0,5,1,1,0,2.55,3.2,2.55,3
25,44,5,3,2,0,6,3,1,0,1.35,4.3,8.0,3
-7,-17,-5,-8,-5,-2,-4,-7,-3,-1,2.8,3.15,2.35,3
5,21,-1,-1,-3,-3,3,2,0,-2,1.65,3.5,4.8,2
-34,-44,-7,-4,-2,-2,-6,-4,-2,-1,5.9,3.8,1.5,3
25,31,2,-1,0,0,1,-3,0,0,1.25,5.5,8.5,2
-12,-12,-2,1,2,0,-4,1,2,0,2.55,3.2,2.55,1
-7,-10,-5,-5,-2,-2,-8,-6,-3,-3,2.7,3.2,2.4,3
-1,1,-1,-2,1,0,-1,-2,1,0,2.15,3.15,3.15,2
-16,-23,1,1,0,0,1,1,0,0,2.4,3.1,2.8,1
22,16,7,7,4,2,7,7,3,2,2.1,3.2,3.25,2
-12,-20,1,0,-1,0,3,0,-1,0,2.85,3.2,2.3,2
21,29,8,6,4,1,8,6,5,1,1.35,4.4,7.6,1
-5,-14,2,0,2,0,3,2,3,0,2.15,3.15,3.15,1
5,12,7,4,2,2,7,2,1,1,1.95,3.2,3.65,1
21,30,3,1,2,0,1,-1,1,0,1.2,6.0,10.0,1
-13,-23,-3,-1,2,1,-3,-1,3,2,2.4,3.2,2.7,1
1,3,2,2,1,0,1,1,0,-1,2.2,3.15,3.05,3
1,11,3,1,2,0,2,0,1,0,2.15,3.2,3.1,1
25,32,1,-2,-2,0,1,-1,-1,0,1.35,4.3,8.0,2
-7,-6,-6,-4,-2,0,-3,-2,-1,1,2.15,3.1,3.2,1
14,12,1,2,1,0,3,4,1,0,1.85,3.25,4.0,2
-1,1,-6,-3,-1,0,-4,-2,-1,0,1.95,3.25,3.6,1
23,35,2,2,0,0,1,2,1,1,1.4,4.25,6.65,1
-1,12,-5,-7,-4,-3,-5,-8,-4,-2,2.2,3.2,3.0,1
-23,-32,-3,-4,-3,-3,-4,-5,-2,-2,4.3,3.4,1.75,2
-14,-22,-1,0,1,1,-1,0,1,1,2.6,3.05,2.6,3
19,24,-2,-5,-3,-3,-4,-6,-5,-5,1.4,4.15,6.95,1
9,9,4,4,2,-1,3,3,2,-1,1.75,3.25,4.55,2
-22,-46,2,1,0,-3,1,0,-2,-4,3.35,3.1,2.1,1
-4,-3,0,0,0,-3,-4,-4,-4,-6,2.0,3.2,3.5,2
-13,-9,5,5,3,3,3,3,2,2,2.1,3.2,3.25,2
-18,-38,-4,-4,-6,-3,-8,-8,-10,-6,4.6,3.4,1.7,2
22,18,2,0,0,0,2,-1,-1,0,1.7,3.5,4.45,1
-20,-22,-2,-2,0,0,-2,-2,-1,-2,2.1,3.15,3.25,1
8,7,-1,-3,0,0,3,1,4,0,2.2,3.15,3.05,3
12,13,-1,1,1,3,-1,0,1,2,2.0,3.2,3.5,3
2,-2,6,3,0,0,0,-2,-4,-4,2.1,3.2,3.25,1
-3,0,-5,-5,-2,-2,-4,-4,-2,-5,2.4,3.2,2.7,2
7,2,5,4,4,2,4,3,3,2,2.1,3.2,3.25,3
-12,-25,-5,-6,-3,0,-6,-7,-5,0,4.35,3.35,1.75,3
-2,10,0,0,0,0,-1,-1,-2,0,1.75,3.35,4.35,3
15,33,3,3,3,0,8,8,7,-1,1.6,3.7,4.9,1
4,14,-3,0,3,0,-1,2,4,0,1.75,3.3,4.45,3
8,4,-3,-3,-3,0,-6,-5,-3,0,2.05,3.3,3.25,3
-9,-23,2,-1,0,0,2,-1,0,0,1.8,3.25,4.25,1
-21,-32,2,2,-1,0,1,1,-1,0,3.0,3.2,2.2,2
-7,-2,-1,-1,-2,0,0,0,-1,0,1.85,3.25,4.0,1
12,21,2,-1,2,2,1,-1,4,1,1.45,3.8,6.8,3
5,6,5,2,2,-1,3,0,2,-3,1.55,3.6,5.7,1
22,38,1,1,1,-2,8,8,5,-1,1.35,4.5,7.5,1
-22,-34,0,0,0,0,-2,-2,0,0,2.95,3.3,2.2,1
-22,-36,-8,-8,-5,-2,-13,-12,-6,-3,3.25,3.2,2.1,3
-17,-21,-2,-3,-3,-1,-3,-7,-3,-2,3.75,3.25,1.9,2
-15,-16,-4,-4,-1,-2,-7,-5,0,-3,2.8,3.25,2.3,1
16,15,5,5,2,1,6,6,3,2,1.85,3.5,3.65,1
10,13,-2,1,-2,0,3,5,-1,0,2.15,3.2,3.1,3
35,64,3,0,0,-2,8,2,1,-2,1.35,4.35,7.75,1
-2,-12,-1,-1,-1,-1,-4,-4,-3,-3,2.3,3.2,2.85,2
-6,-6,-6,-3,-1,0,-7,-2,-1,0,2.55,3.2,2.55,2
